ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
821.11,S72.399C,"股骨幹開放性骨折Fracture of shaft of femur, open","未明示側性股骨幹其他IIIA，IIIB或IIIC型開放性骨折之初期照護Other fracture of shaft of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.2,S72.401A,"股骨下端閉鎖性骨折Fracture of unspecified part of lower end of femur, closed","右側股骨下端閉鎖性骨折之初期照護Unspecified fracture of lower end of right femur, initial encounter for closed fracture",10000
821.2,S72.402A,"股骨下端閉鎖性骨折Fracture of unspecified part of lower end of femur, closed","左側股骨下端閉鎖性骨折之初期照護Unspecified fracture of lower end of left femur, initial encounter for closed fracture",10000
821.2,S72.409A,"股骨下端閉鎖性骨折Fracture of unspecified part of lower end of femur, closed","未明示側性股骨下端閉鎖性骨折之初期照護Unspecified fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.21,S72.411A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","右側股骨下端未明示側性股骨髁移位閉鎖性骨折之初期照護Displaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture",10000
821.21,S72.412A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","左側股骨下端未明示側性股骨髁移位閉鎖性骨折之初期照護Displaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture",10000
821.21,S72.413A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","未明示側性股骨下端未明示側性股骨髁移位閉鎖性骨折之初期照護Displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.21,S72.414A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","右側股骨下端未明示側性股骨髁非移位閉鎖性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture",10000
821.21,S72.415A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","左側股骨下端未明示側性股骨髁非移位閉鎖性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture",10000
821.21,S72.416A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","未明示側性股骨下端未明示側性股骨髁非移位閉鎖性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.21,S72.421A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","右側股骨外側股骨髁移位閉鎖性骨折之初期照護Displaced fracture of lateral condyle of right femur, initial encounter for closed fracture",10000
821.21,S72.422A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","左側股骨外側股骨髁移位閉鎖性骨折之初期照護Displaced fracture of lateral condyle of left femur, initial encounter for closed fracture",10000
821.21,S72.423A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","未明示側性股骨外側股骨髁移位閉鎖性骨折之初期照護Displaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture",10000
821.21,S72.424A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","右側股骨外側股骨髁非移位閉鎖性骨折之初期照護Nondisplaced fracture of lateral condyle of right femur, initial encounter for closed fracture",10000
821.21,S72.425A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","左側股骨外側股骨髁非移位閉鎖性骨折之初期照護Nondisplaced fracture of lateral condyle of left femur, initial encounter for closed fracture",10000
821.21,S72.426A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","未明示側性股骨外側股骨髁非移位閉鎖性骨折之初期照護Nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture",10000
821.21,S72.431A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","右側股骨內側股骨髁移位閉鎖性骨折之初期照護Displaced fracture of medial condyle of right femur, initial encounter for closed fracture",10000
821.21,S72.432A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","左側股骨內側股骨髁移位閉鎖性骨折之初期照護Displaced fracture of medial condyle of left femur, initial encounter for closed fracture",10000
821.21,S72.433A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","未明示側性股骨內髁移位閉鎖性骨折之初期照護Displaced fracture of medial condyle of unspecified femur, initial encounter for closed fracture",10000
821.21,S72.434A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","右側股骨內髁非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial condyle of right femur, initial encounter for closed fracture",10000
821.21,S72.435A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","左側股骨內側股骨髁非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial condyle of left femur, initial encounter for closed fracture",10000
821.21,S72.436A,"股骨髁閉鎖性骨折Fracture of condyle of femur, closed","未明示側性股骨內側股骨髁非移位閉鎖性骨折之初期照護Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for closed fracture",10000
821.22,S72.441A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端骨垢移位閉鎖性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture",10000
821.22,S72.442A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端骨垢移位閉鎖性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture",10000
821.22,S72.443A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端骨垢移位閉鎖性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture",10000
821.22,S72.444A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端骨垢非移位閉鎖性骨折(分離)之初期照護Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture",10000
821.22,S72.445A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端骨垢非移位閉鎖性骨折(分離)之初期照護Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture",10000
821.22,S72.446A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端骨垢非移位閉鎖性骨折(分離)之初期照護Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture",10000
821.22,S79.101A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端閉鎖性骨?骨折之初期照護Unspecified physeal fracture of lower end of right femur, initial encounter for closed fracture",10000
821.22,S79.102A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端閉鎖性骨?骨折之初期照護Unspecified physeal fracture of lower end of left femur, initial encounter for closed fracture",10000
821.22,S79.109A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端閉鎖性骨?骨折之初期照護Unspecified physeal fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.22,S79.111A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端閉鎖性Salter-Harris 第 I型骨?骨折之初期照護Salter-Harris Type I physeal fracture of lower end of right femur, initial encounter for closed fracture",10000
821.22,S79.112A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端閉鎖性Salter-Harris 第 I型骨?骨折之初期照護Salter-Harris Type I physeal fracture of lower end of left femur, initial encounter for closed fracture",10000
821.22,S79.119A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端閉鎖性Salter-Harris 第 I型骨?骨折之初期照護Salter-Harris Type I physeal fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.22,S79.121A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端閉鎖性Salter-Harris 第 II 型骨?骨折之初期照護Salter-Harris Type II physeal fracture of lower end of right femur, initial encounter for closed fracture",10000
821.22,S79.122A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端閉鎖性Salter-Harris 第 II 型骨?骨折之初期照護Salter-Harris Type II physeal fracture of lower end of left femur, initial encounter for closed fracture",10000
821.22,S79.129A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端閉鎖性Salter-Harris 第 II 型骨?骨折之初期照護Salter-Harris Type II physeal fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.22,S79.131A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端閉鎖性Salter-Harris 第 III 型骨?骨折之初期照護Salter-Harris Type III physeal fracture of lower end of right femur, initial encounter for closed fracture",10000
821.22,S79.132A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端閉鎖性Salter-Harris 第 III 型骨?骨折之初期照護Salter-Harris Type III physeal fracture of lower end of left femur, initial encounter for closed fracture",10000
821.22,S79.139A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端閉鎖性Salter-Harris 第 III 型骨?骨折之初期照護Salter-Harris Type III physeal fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.22,S79.141A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端閉鎖性Salter-Harris 第 IV 型骨?骨折之初期照護Salter-Harris Type IV physeal fracture of lower end of right femur, initial encounter for closed fracture",10000
821.22,S79.142A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端閉鎖性Salter-Harris 第 IV 型骨?骨折之初期照護Salter-Harris Type IV physeal fracture of lower end of left femur, initial encounter for closed fracture",10000
821.22,S79.149A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端閉鎖性Salter-Harris 第 IV型骨?骨折之初期照護Salter-Harris Type IV physeal fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.22,S79.191A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","右側股骨遠端閉鎖性其他骨?骨折之初期照護Other physeal fracture of lower end of right femur, initial encounter for closed fracture",10000
821.22,S79.192A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","左側股骨遠端閉鎖性其他骨?骨折之初期照護Other physeal fracture of lower end of left femur, initial encounter for closed fracture",10000
821.22,S79.199A,"股骨下部之(分離)閉鎖性骨折Fracture of epiphysis of lower end (separation) of femur, closed","未明示側性股骨遠端閉鎖性其他骨?骨折之初期照護Other physeal fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.23,S72.451A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","右側股骨下端閉鎖性未侵及股骨髁之髁上移位性骨折之初期照護Displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for closed fracture",10000
821.23,S72.452A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","左側股骨下端閉鎖性未侵及股骨髁之髁上移位性骨折之初期照護Displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture",10000
821.23,S72.453A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","未明示側性股骨下端閉鎖性未侵及股骨髁之髁上移位性骨折之初期照護Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",10000
821.23,S72.454A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","右側股骨下端閉鎖性未侵及股骨髁之髁上非移位性骨折之初期照護Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for closed fracture",10000
821.23,S72.455A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","左側股骨下端閉鎖性未侵及股骨髁之髁上非移位性骨折之初期照護Nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture",10000
821.23,S72.456A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","未明示側性股骨下端閉鎖性未侵及股骨髁之髁上非移位性骨折之初期照護Nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",10000
821.23,S72.461A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","右側股骨下端閉鎖性侵及股骨髁之髁上移位性骨折之初期照護Displaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for closed fracture",10000
821.23,S72.462A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","左側股骨下端閉鎖性侵及股骨髁之髁上移位性骨折之初期照護Displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture",10000
821.23,S72.463A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","未明示側性股骨下端閉鎖性侵及股骨髁之髁上移位性骨折之初期照護Displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",10000
821.23,S72.464A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","右側股骨下端閉鎖性侵及股骨髁之髁上非移位性骨折之初期照護Nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for closed fracture",10000
821.23,S72.465A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","左側股骨下端閉鎖性侵及股骨髁之髁上非移位性骨折之初期照護Nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture",10000
821.23,S72.466A,"股骨上髁閉鎖性骨折Supracondylar fracture of femur, closed","未明示側性股骨下端閉鎖性侵及股骨髁之髁上非移位性骨折之初期照護Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",10000
821.29,S72.471A,"股骨下端其他閉鎖性骨折Other fracture of lower end of femur, closed","右側股骨下端閉鎖性隆起骨折之初期照護Torus fracture of lower end of right femur, initial encounter for closed fracture",10000
821.29,S72.472A,"股骨下端其他閉鎖性骨折Other fracture of lower end of femur, closed","左側股骨下端閉鎖性隆起骨折之初期照護Torus fracture of lower end of left femur, initial encounter for closed fracture",10000
821.29,S72.479A,"股骨下端其他閉鎖性骨折Other fracture of lower end of femur, closed","未明示側性股骨下端閉鎖性隆起骨折之初期照護Torus fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.29,S72.491A,"股骨下端其他閉鎖性骨折Other fracture of lower end of femur, closed","右側股骨下端閉鎖性其他骨折之初期照護Other fracture of lower end of right femur, initial encounter for closed fracture",10000
821.29,S72.492A,"股骨下端其他閉鎖性骨折Other fracture of lower end of femur, closed","左側股骨下端閉鎖性其他骨折之初期照護Other fracture of lower end of left femur, initial encounter for closed fracture",10000
821.29,S72.499A,"股骨下端其他閉鎖性骨折Other fracture of lower end of femur, closed","未明示側性股骨下端閉鎖性其他骨折之初期照護Other fracture of lower end of unspecified femur, initial encounter for closed fracture",10000
821.3,S72.401B,"股骨下端開放性骨折Fracture of unspecified part of lower end of femur, open","右側股骨下端第I或II型開放性骨折之初期照護Unspecified fracture of lower end of right femur, initial encounter for open fracture type I or II",10000
821.3,S72.401C,"股骨下端開放性骨折Fracture of unspecified part of lower end of femur, open","右側股骨下端IIIA，IIIB或IIIC型開放性骨折之初期照護Unspecified fracture of lower end of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.3,S72.402B,"股骨下端開放性骨折Fracture of unspecified part of lower end of femur, open","左側股骨下端第I或II型開放性骨折之初期照護Unspecified fracture of lower end of left femur, initial encounter for open fracture type I or II",10000
821.3,S72.402C,"股骨下端開放性骨折Fracture of unspecified part of lower end of femur, open","左側股骨下端IIIA,IIIB或IIIC型開放性骨折之初期照護Unspecified fracture of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.3,S72.409B,"股骨下端開放性骨折Fracture of unspecified part of lower end of femur, open","未明示側性股骨下端第I或II型開放性骨折之初期照護Unspecified fracture of lower end of unspecified femur, initial encounter for open fracture type I or II",10000
821.3,S72.409C,"股骨下端開放性骨折Fracture of unspecified part of lower end of femur, open","未明示側性股骨下端IIIA,IIIB或IIIC型開放性骨折之初期照護Unspecified fracture of lower end of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.411B,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨下端未明示側性股骨髁第I或II型開放性移位性骨折之初期照護Displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type I or II",10000
821.31,S72.411C,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨下端骨未明示側性股骨髁IIIA,IIIB或IIIC型開放性移位性骨折之初期照護Displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.412B,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨下端未明示側性股骨髁第I或II型開放性移位性骨折之初期照護Displaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type I or II",10000
821.31,S72.412C,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨下端未明示側性股骨髁IIIA,IIIB或IIIC型開放性移位性骨折之初期照護Displaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.413B,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨下端未明示側性股骨髁第I或II型開放性移位性骨折之初期照護Displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type I or II",10000
821.31,S72.413C,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨下端未明示側性股骨髁IIIA,IIIB或IIIC型開放性移位性骨折之初期照護Displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.414B,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨下端未明示側性股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type I or II",10000
821.31,S72.414C,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨下端未明示側性股骨髁IIIA,IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.415B,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨下端未明示側性股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type I or II",10000
821.31,S72.415C,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨下端未明示側性股骨髁IIIA,IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.416B,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨下端未明示側性股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type I or II",10000
821.31,S72.416C,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨下端未明示側性股骨髁IIIA,IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.421B,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨外側股骨髁第I或II型開放性移位性骨折之初期照護Displaced fracture of lateral condyle of right femur, initial encounter for open fracture type I or II",10000
821.31,S72.421C,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨外側股骨髁IIIA,IIIB或IIIC開放性移位性骨折之初期照護Displaced fracture of lateral condyle of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.422B,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨外側股骨髁第I或II型開放性移位性骨折之初期照護Displaced fracture of lateral condyle of left femur, initial encounter for open fracture type I or II",10000
821.31,S72.422C,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨外側股骨髁IIIA，IIIB或IIIC型開放性移位性骨折之初期照護Displaced fracture of lateral condyle of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.423B,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨外側股骨髁第I或II型開放性移位性骨折之初期照護Displaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type I or II",10000
821.31,S72.423C,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨外側股骨髁IIIA，IIIB或IIIC型開放性移位性骨折之初期照護Displaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.424B,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨外側股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced fracture of lateral condyle of right femur, initial encounter for open fracture type I or II",10000
821.31,S72.424C,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨外側股骨髁IIIA,IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced fracture of lateral condyle of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.425B,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨外側股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced fracture of lateral condyle of left femur, initial encounter for open fracture type I or II",10000
821.31,S72.425C,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨外側股骨髁IIIA,IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced fracture of lateral condyle of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.426B,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨外側股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type I or II",10000
821.31,S72.426C,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨外側股骨髁IIIA，IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.431B,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨內側股骨髁第I或II型開放性移位性骨折之初期照護Displaced fracture of medial condyle of right femur, initial encounter for open fracture type I or II",10000
821.31,S72.431C,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨內側股骨髁IIIA，IIIB或IIIC型開放性移位性骨折之初期照護Displaced fracture of medial condyle of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.432B,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨內側股骨髁第I或II型開放性移位性骨折之初期照護Displaced fracture of medial condyle of left femur, initial encounter for open fracture type I or II",10000
821.31,S72.432C,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨內側股骨髁IIIA，IIIB或IIIC型開放性移位性骨折之初期照護Displaced fracture of medial condyle of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.433B,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨內髁移位第I或II型開放性骨折之初期照護Displaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type I or II",10000
821.31,S72.433C,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨內髁移位TypeIIIA，IIIB或IIIC開放性骨折之初期照護Displaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.434B,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨內髁非移位第I或II型開放性骨折之初期照護Nondisplaced fracture of medial condyle of right femur, initial encounter for open fracture type I or II",10000
821.31,S72.434C,"股骨髁開放性骨折Fracture of condyle of femur, open","右側股骨內髁非移位TypeIIIA，IIIB或IIIC開放性骨折之初期照護Nondisplaced fracture of medial condyle of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.435B,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨內側股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced fracture of medial condyle of left femur, initial encounter for open fracture type I or II",10000
821.31,S72.435C,"股骨髁開放性骨折Fracture of condyle of femur, open","左側股骨內側股骨髁IIIA,IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced fracture of medial condyle of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.31,S72.436B,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨內側股骨髁第I或II型開放性非移位性骨折之初期照護Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type I or II",10000
821.31,S72.436C,"股骨髁開放性骨折Fracture of condyle of femur, open","未明示側性股骨內側股骨髁IIIA，IIIB或IIIC型開放性非移位性骨折之初期照護Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.32,S72.441B,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","右側股骨遠端骨垢第I或II型開放性移位性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type I or II",10000
821.32,S72.441C,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","右側股骨遠端骨垢IIIA,IIIB或IIIC型開放性移位性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.32,S72.442B,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","左側股骨遠端骨垢第I或II型開放性移位性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type I or II",10000
821.32,S72.442C,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","左側股骨遠端骨垢IIIA,IIIB或IIIC型開放性移位性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.32,S72.443B,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","未明示側性股骨遠端骨垢第I或II型開放性移位性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type I or II",10000
821.32,S72.443C,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","未明示側性股骨遠端骨垢IIIA,IIIB或IIIC型開放性移位性骨折(分離)之初期照護Displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.32,S72.444B,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","右側股骨遠端骨垢第I或II型開放性非移位性骨折(分離)之初期照護Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type I or II",10000
821.32,S72.444C,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","右側股骨遠端骨垢IIIA,IIIB或IIIC型開放性非移位性骨折(分離)之初期照護Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
821.32,S72.445B,"股骨下部之(分離)開放性骨折Fracture of epiphysis of lower end (separation)of femur, open","左側股骨遠端骨垢第I或II型開放性非移位性骨折(分離)之初期照護Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type I or II",10000
