ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
733.19,M80.079A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性踝部及足部老年性骨質疏鬆症伴有病?性骨折之初期照護Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture",10000
733.19,M80.811A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側肩部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture",10000
733.19,M80.812A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側肩部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture",10000
733.19,M80.819A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性肩部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture",10000
733.19,M80.841A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側手部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, right hand, initial encounter for fracture",10000
733.19,M80.842A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側手部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, left hand, initial encounter for fracture",10000
733.19,M80.849A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性手部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture",10000
733.19,M80.871A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側踝部及足部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture",10000
733.19,M80.872A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側踝部及足部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture",10000
733.19,M80.879A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性踝部及足部其他骨質疏鬆症伴有病?性骨折之初期照護Other osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture",10000
733.19,M84.311A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側肩部壓?性骨折之初期照護Stress fracture, right shoulder, initial encounter for fracture",10000
733.19,M84.312A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側肩部壓?性骨折之初期照護Stress fracture, left shoulder, initial encounter for fracture",10000
733.19,M84.319A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性肩部壓?性骨折之初期照護Stress fracture, unspecified shoulder, initial encounter for fracture",10000
733.19,M84.321A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側肱骨壓?性骨折之初期照護Stress fracture, right humerus, initial encounter for fracture",10000
733.19,M84.322A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側肱骨壓?性骨折之初期照護Stress fracture, left humerus, initial encounter for fracture",10000
733.19,M84.331A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側尺骨壓?性骨折之初期照護Stress fracture, right ulna, initial encounter for fracture",10000
733.19,M84.332A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側尺骨壓?性骨折之初期照護Stress fracture, left ulna, initial encounter for fracture",10000
733.19,M84.333A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側橈骨壓?性骨折之初期照護Stress fracture, right radius, initial encounter for fracture",10000
733.19,M84.334A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側橈骨壓?性骨折之初期照護Stress fracture, left radius, initial encounter for fracture",10000
733.19,M84.341A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側手部壓?性骨折之初期照護Stress fracture, right hand, initial encounter for fracture",10000
733.19,M84.342A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側手部壓?性骨折之初期照護Stress fracture, left hand, initial encounter for fracture",10000
733.19,M84.343A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性手部壓?性骨折之初期照護Stress fracture, unspecified hand, initial encounter for fracture",10000
733.19,M84.344A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側手指壓?性骨折之初期照護Stress fracture, right finger(s), initial encounter for fracture",10000
733.19,M84.345A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側手指壓?性骨折之初期照護Stress fracture, left finger(s), initial encounter for fracture",10000
733.19,M84.346A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性手指壓?性骨折之初期照護Stress fracture, unspecified finger(s), initial encounter for fracture",10000
733.19,M84.350A,其他特定部位病理性骨折Pathologic fracture of other specified site,"骨盆壓?性骨折之初期照護Stress fracture, pelvis, initial encounter for fracture",10000
733.19,M84.351A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側股骨壓?性骨折之初期照護Stress fracture, right femur, initial encounter for fracture",10000
733.19,M84.352A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側股骨壓?性骨折之初期照護Stress fracture, left femur, initial encounter for fracture",10000
733.19,M84.371A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側踝部壓?性骨折之初期照護Stress fracture, right ankle, initial encounter for fracture",10000
733.19,M84.372A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側踝部壓?性骨折之初期照護Stress fracture, left ankle, initial encounter for fracture",10000
733.19,M84.374A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側足部壓?性骨折之初期照護Stress fracture, right foot, initial encounter for fracture",10000
733.19,M84.375A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側足部壓?性骨折之初期照護Stress fracture, left foot, initial encounter for fracture",10000
733.19,M84.376A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性足部壓?性骨折之初期照護Stress fracture, unspecified foot, initial encounter for fracture",10000
733.19,M84.377A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側腳趾壓?性骨折之初期照護Stress fracture, right toe(s), initial encounter for fracture",10000
733.19,M84.378A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側腳趾壓?性骨折之初期照護Stress fracture, left toe(s), initial encounter for fracture",10000
733.19,M84.379A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性腳趾壓?性骨折之初期照護Stress fracture, unspecified toe(s), initial encounter for fracture",10000
733.19,M84.38xA,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他部位壓?性骨折之初期照護Stress fracture, other site, initial encounter for fracture",10000
733.19,M84.411A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側肩部病理性骨折之初期照護Pathological fracture, right shoulder, initial encounter for fracture",10000
733.19,M84.412A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側肩部病理性骨折之初期照護Pathological fracture, left shoulder, initial encounter for fracture",10000
733.19,M84.419A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性肩部病理性骨折之初期照護Pathological fracture, unspecified shoulder, initial encounter for fracture",10000
733.19,M84.441A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側手部病理性骨折之初期照護Pathological fracture, right hand, initial encounter for fracture",10000
733.19,M84.442A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側手部病理性骨折之初期照護Pathological fracture, left hand, initial encounter for fracture",10000
733.19,M84.443A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性手部病理性骨折之初期照護Pathological fracture, unspecified hand, initial encounter for fracture",10000
733.19,M84.444A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側手指病理性骨折之初期照護Pathological fracture, right finger(s), initial encounter for fracture",10000
733.19,M84.445A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側手指病理性骨折之初期照護Pathological fracture, left finger(s), initial encounter for fracture",10000
733.19,M84.446A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性手指病理性骨折之初期照護Pathological fracture, unspecified finger(s), initial encounter for fracture",10000
733.19,M84.454A,其他特定部位病理性骨折Pathologic fracture of other specified site,"骨盆病理性骨折之初期照護Pathological fracture, pelvis, initial encounter for fracture",10000
733.19,M84.474A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側足部病理性骨折之初期照護Pathological fracture, right foot, initial encounter for fracture",10000
733.19,M84.475A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側足部病理性骨折之初期照護Pathological fracture, left foot, initial encounter for fracture",10000
733.19,M84.476A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性足部病理性骨折之初期照護Pathological fracture, unspecified foot, initial encounter for fracture",10000
733.19,M84.477A,其他特定部位病理性骨折Pathologic fracture of other specified site,"右側腳趾病理性骨折之初期照護Pathological fracture, right toe(s), initial encounter for fracture",10000
733.19,M84.478A,其他特定部位病理性骨折Pathologic fracture of other specified site,"左側腳趾病理性骨折之初期照護Pathological fracture, left toe(s), initial encounter for fracture",10000
733.19,M84.479A,其他特定部位病理性骨折Pathologic fracture of other specified site,"未明示側性腳趾病理性骨折之初期照護Pathological fracture, unspecified toe(s), initial encounter for fracture",10000
733.19,M84.48XA,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他部位病理性骨折之初期照護Pathological fracture, other site, initial encounter for fracture",10000
733.19,M84.511A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之右側肩部病理性骨折之初期照護Pathological fracture in neoplastic disease, right shoulder, initial encounter for fracture",10000
733.19,M84.512A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之左側肩部病理性骨折之初期照護Pathological fracture in neoplastic disease, left shoulder, initial encounter for fracture",10000
733.19,M84.519A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之未明示側性肩部病理性骨折之初期照護Pathological fracture in neoplastic disease, unspecified shoulder, initial encounter for fracture",10000
733.19,M84.541A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之右側手部病理性骨折之初期照護Pathological fracture in neoplastic disease, right hand, initial encounter for fracture",10000
733.19,M84.542A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之左側手部病理性骨折之初期照護Pathological fracture in neoplastic disease, left hand, initial encounter for fracture",10000
733.19,M84.549A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之未明示側性手部病理性骨折之初期照護Pathological fracture in neoplastic disease, unspecified hand, initial encounter for fracture",10000
733.19,M84.550A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之骨盆病理性骨折之初期照護Pathological fracture in neoplastic disease, pelvis, initial encounter for fracture",10000
733.19,M84.574A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之右側足部病理性骨折之初期照護Pathological fracture in neoplastic disease, right foot, initial encounter for fracture",10000
733.19,M84.575A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之左側足部病理性骨折之初期照護Pathological fracture in neoplastic disease, left foot, initial encounter for fracture",10000
733.19,M84.576A,其他特定部位病理性骨折Pathologic fracture of other specified site,"腫瘤所致之未明示側性足部病理性骨折之初期照護Pathological fracture in neoplastic disease, unspecified foot, initial encounter for fracture",10000
733.19,M84.611A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之右側肩部病理性骨折之初期照護Pathological fracture in other disease, right shoulder, initial encounter for fracture",10000
733.19,M84.612A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之左側肩部病理性骨折之初期照護Pathological fracture in other disease, left shoulder, initial encounter for fracture",10000
733.19,M84.619A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之未明示側性肩部病理性骨折之初期照護Pathological fracture in other disease, unspecified shoulder, initial encounter for fracture",10000
733.19,M84.641A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之右側手部病理性骨折之初期照護Pathological fracture in other disease, right hand, initial encounter for fracture",10000
733.19,M84.642A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之左側手部病理性骨折之初期照護Pathological fracture in other disease, left hand, initial encounter for fracture",10000
733.19,M84.649A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之未明示側性手部病理性骨折之初期照護Pathological fracture in other disease, unspecified hand, initial encounter for fracture",10000
733.19,M84.650A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之骨盆病理性骨折之初期照護Pathological fracture in other disease, pelvis, initial encounter for fracture",10000
733.19,M84.674A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之右側足部病理性骨折之初期照護Pathological fracture in other disease, right foot, initial encounter for fracture",10000
733.19,M84.675A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之左側足部病理性骨折之初期照護Pathological fracture in other disease, left foot, initial encounter for fracture",10000
733.19,M84.676A,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之未明示側性足部病理性骨折之初期照護Pathological fracture in other disease, unspecified foot, initial encounter for fracture",10000
733.19,M84.68XA,其他特定部位病理性骨折Pathologic fracture of other specified site,"其他疾病所致之其他部位病理性骨折之初期照護Pathological fracture in other disease, other site, initial encounter for fracture",10000
