ICD9編碼,ICD10編碼,ICD9內容,ICD10內容,對應情形
824.8,S89.322A,"踝閉鎖性骨折Unspecified fracture of ankle, closed","左側腓骨下端Salter-Harris Type II 生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of lower end of left fibula, initial encounter for closed fracture",10000
824.8,S89.329A,"踝閉鎖性骨折Unspecified fracture of ankle, closed","未明示側性腓骨下端Salter-Harris Type II 生長板閉鎖性骨折之初期照護Salter-Harris Type II physeal fracture of lower end of unspecified fibula, initial encounter for closed fracture",10000
824.8,S89.391A,"踝閉鎖性骨折Unspecified fracture of ankle, closed","右側腓骨下端其他生長板閉鎖性骨折之初期照護Other physeal fracture of lower end of right fibula, initial encounter for closed fracture",10000
824.8,S89.392A,"踝閉鎖性骨折Unspecified fracture of ankle, closed","左側腓骨下端其他生長板閉鎖性骨折之初期照護Other physeal fracture of lower end of left fibula, initial encounter for closed fracture",10000
824.8,S89.399A,"踝閉鎖性骨折Unspecified fracture of ankle, closed","未明示側性腓骨下端其他生長板閉鎖性骨折之初期照護Other physeal fracture of lower end of unspecified fibula, initial encounter for closed fracture",10000
824.9,S82.301B,"踝開放性骨折Unspecified fracture of ankle, open","右側脛骨下端第 I 或第 II型開放性骨折之初期照護Unspecified fracture of lower end of right tibia, initial encounter for open fracture type I or II",10000
824.9,S82.301C,"踝開放性骨折Unspecified fracture of ankle, open","右側脛骨下端IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of lower end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.302B,"踝開放性骨折Unspecified fracture of ankle, open","左側脛骨下端第 I 或第 II型開放性骨折之初期照護Unspecified fracture of lower end of left tibia, initial encounter for open fracture type I or II",10000
824.9,S82.302C,"踝開放性骨折Unspecified fracture of ankle, open","左側脛骨下端IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of lower end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.309B,"踝開放性骨折Unspecified fracture of ankle, open","未明示側性脛骨下端第 I 或第 II型開放性骨折之初期照護Unspecified fracture of lower end of unspecified tibia, initial encounter for open fracture type I or II",10000
824.9,S82.309C,"踝開放性骨折Unspecified fracture of ankle, open","未明示側性脛骨下端IIIA,IIIB,或IIIC型開放性骨折之初期照護Unspecified fracture of lower end of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.391B,"踝開放性骨折Unspecified fracture of ankle, open","右側脛骨下端其他第 I 或第 II型開放性骨折之初期照護Other fracture of lower end of right tibia, initial encounter for open fracture type I or II",10000
824.9,S82.391C,"踝開放性骨折Unspecified fracture of ankle, open","右側脛骨下端其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of lower end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.392B,"踝開放性骨折Unspecified fracture of ankle, open","左側脛骨下端其他第 I 或第 II型開放性骨折之初期照護Other fracture of lower end of left tibia, initial encounter for open fracture type I or II",10000
824.9,S82.392C,"踝開放性骨折Unspecified fracture of ankle, open","左側脛骨下端其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of lower end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.399B,"踝開放性骨折Unspecified fracture of ankle, open","未明示側性脛骨下端其他第 I 或第 II型開放性骨折之初期照護Other fracture of lower end of unspecified tibia, initial encounter for open fracture type I or II",10000
824.9,S82.399C,"踝開放性骨折Unspecified fracture of ankle, open","未明示側性脛骨下端其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of lower end of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.891B,"踝開放性骨折Unspecified fracture of ankle, open","右側小腿其他第I或II型開放性骨折之初期照護Other fracture of right lower leg, initial encounter for open fracture type I or II",10000
824.9,S82.891C,"踝開放性骨折Unspecified fracture of ankle, open","右側小腿其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of right lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.892B,"踝開放性骨折Unspecified fracture of ankle, open","左側小腿其他第I或II型開放性骨折之初期照護Other fracture of left lower leg, initial encounter for open fracture type I or II",10000
824.9,S82.892C,"踝開放性骨折Unspecified fracture of ankle, open","左側小腿其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of left lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
824.9,S82.899B,"踝開放性骨折Unspecified fracture of ankle, open","未明示側性小腿其他第I或II型開放性骨折之初期照護Other fracture of unspecified lower leg, initial encounter for open fracture type I or II",10000
824.9,S82.899C,"踝開放性骨折Unspecified fracture of ankle, open","未明示側性小腿其他IIIA,IIIB,或IIIC型開放性骨折之初期照護Other fracture of unspecified lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC",10000
